11	0.6927
12	0.6889
9	0.6934
9	0.7154
10	0.7178
9	0.7182
9	0.7159
9	0.7170
9	0.7171
9	0.7176
9	0.7136
10	0.7158
10	0.7154
9	0.7134
8	0.7070
8	0.7088
10	0.7085
11	0.7266
9	0.7310
10	0.7420
9	0.7327
10	0.7406
10	0.7377
9	0.7267
10	0.7418
10	0.7345
11	0.7280
11	0.7228
11	0.7209
11	0.7212
11	0.7279
11	0.7297
11	0.7266
10	0.7267
11	0.7245
12	0.7201
12	0.7175
13	0.7131
13	0.7150
10	0.7124
11	0.7126
11	0.7086
11	0.7005
10	0.7025
10	0.7032
9	0.6980
10	0.6970
10	0.6997
9	0.6990
11	0.7007
11	0.6984
10	0.6980
10	0.6974
11	0.6953
10	0.6939
10	0.6912
11	0.6899
10	0.6909
10	0.6913
11	0.6938
10	0.7024
10	0.7152
9	0.7129
10	0.7031
9	0.7048
9	0.7031
10	0.6936
10	0.6960
10	0.7001
11	0.6868
10	0.6851
10	0.6930
10	0.6923
10	0.6991
8	0.6971
